longitude,latitude,NDVI,NDBI,BSI,NDWI,LST,vegetation_fraction,heat_stress,vegetation_deficit,bare_soil_score,built_up_score,low_moisture_score,priority_score,priority_class,intervention_type,recommendation
85.80146146857095,20.249149398159165,0.06043956,0.1879383,0.1430973,-0.053685162,37.86072998000003,0.0,0.7809215844785746,1.0,0.620257107072114,0.6563198844932083,0.044795219810785936,74.74265518347887,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80083264787207,20.250137544971697,0.0912362,0.13699189,0.15481913,-0.17552602,37.758189380000005,0.0,0.7324171382376566,1.0,0.6417618835243175,0.5786547474776793,0.23040157710670783,74.68950564583832,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80128180551412,20.24896973510234,0.10579756,0.11807734,0.118200675,-0.1533994,37.86072998000003,0.0,0.7809215844785746,1.0,0.5745819560897725,0.5498205054312412,0.1966949748643705,74.51153167865994,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80047332175842,20.24986805038646,0.14366196,0.08838542,0.12281612,-0.22524002,37.78211552000002,0.0,0.7437348423605415,1.0,0.5830494149210675,0.5045567265888433,0.3061334342035238,74.16468810255593,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.250227376500103,0.12101595,0.10833829,0.13804713,-0.1906903,37.758189380000005,0.0,0.7324171382376566,1.0,0.6109921051999129,0.5349738331602983,0.2535020937808057,74.02215499453942,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80164113162778,20.24887990357393,0.13294797,0.18547682,0.17304964,-0.18222219,37.61463254,0.0,0.6645109135003875,1.0,0.6752074327397266,0.6525674869943269,0.24060219241700243,73.99513569022082,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80173096315619,20.248700240517103,0.036998443,0.2685168,0.22989438,-0.13229017,37.45398560000001,0.0,0.5885206143896388,1.0,0.7794943423932218,0.7791575926458693,0.1645382143988312,73.7849916380345,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80173096315619,20.248610408988693,0.015289068,0.23780484,0.23035713,-0.15866958,37.45398560000001,0.0,0.5885206143896388,1.0,0.7803432998771007,0.7323388161822194,0.20472330729858412,73.7313891646537,High,Mist Sprayer,High heat exposure walking path: Install mist sprayers for pedestrian cooling.
85.80110214245731,20.24986805038646,0.5160063,-0.10167561,-0.05206021,-0.5153278,37.97523365000001,0.0,0.8350848827809083,1.0,0.26222268535480003,0.21481862853124586,0.748038859244611,73.6144616415078,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80038349023,20.250047713443283,0.086021505,0.10565502,0.13120174,-0.14772727,37.78211552000002,0.0,0.7437348423605415,1.0,0.5984336069382805,0.530883328408351,0.18805433161308183,73.4779259751048,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80038349023,20.24995788191487,0.096255325,0.10006192,0.123442836,-0.1641313,37.78211552000002,0.0,0.7437348423605415,1.0,0.5841991831295316,0.522356940035911,0.21304342232740547,73.42903664139239,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80119197398571,20.24896973510234,0.12449045,0.08822783,0.097114496,-0.14972748,37.86072998000003,0.0,0.7809215844785746,1.0,0.5358974191509032,0.5043164888774467,0.19110135293270258,73.42028723972226,High,Mist Sprayer,High heat exposure walking path: Install mist sprayers for pedestrian cooling.
85.80164113162778,20.24852057746028,0.06287425,0.20935412,0.19419643,-0.16699539,37.51892798000006,0.0,0.6192400970089017,1.0,0.7140031661390074,0.6889671818120952,0.2174064358566411,73.35098657903953,High,Mist Sprayer,High heat exposure walking path: Install mist sprayers for pedestrian cooling.
85.80110214245731,20.24950872427281,0.09549823,-0.032853846,0.021938572,-0.10235027,38.16664277000004,0.0,0.9256265157639472,1.0,0.3979802645591851,0.31973380765202003,0.11892924653680115,73.12512998319438,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.25031720802852,0.06456841,0.09768535,0.12619768,-0.15432872,37.758189380000005,0.0,0.7324171382376566,1.0,0.5892531981067743,0.5187339833903497,0.19811065514431603,72.97975850407796,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80137163704254,20.24896973510234,0.1185841,0.085118674,0.081484035,-0.15118401,37.86072998000003,0.0,0.7809215844785746,1.0,0.5072218992320948,0.4995767431967863,0.19332015893940546,72.96494504420056,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.24986805038646,0.25688556,0.01596519,0.06879337,-0.31322634,37.78211552000002,0.0,0.7437348423605415,1.0,0.4839397057644535,0.39415587428843357,0.4401674570686066,72.91437417085345,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80128180551412,20.24852057746028,0.26171294,0.15760109,0.10379745,-0.28823888,37.58728838000002,0.0,0.6515763945028201,1.0,0.548157913613829,0.6100723948012187,0.40210279218683465,72.89141240917257,High,Mist Sprayer,High heat exposure walking path: Install mist sprayers for pedestrian cooling.
85.80020382717318,20.25031720802852,0.09268623,0.19533381,0.16983482,-0.15785715,37.55823521000002,0.0,0.6378334680678981,1.0,0.6693095494370279,0.6675939526257757,0.2034856914828952,72.88544372467906,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80047332175842,20.250137544971697,0.1342937,0.05898223,0.11004092,-0.21533483,37.758189380000005,0.0,0.7324171382376566,1.0,0.5596121342121518,0.4597331015278502,0.2910443560042879,72.87447073563335,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80065298481524,20.250137544971697,0.24819943,0.055741806,0.08283278,-0.2621849,37.758189380000005,0.0,0.7324171382376566,1.0,0.5096962961237088,0.45479324464787757,0.36241344330798164,72.79002546854392,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.250047713443283,0.4563107,-0.03468102,0.011181158,-0.45709664,37.78211552000002,0.0,0.7437348423605415,1.0,0.378244798060029,0.3169483764693084,0.659332380431765,72.74852481072742,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80020382717318,20.250407039556933,0.09788866,0.16577542,0.17025201,-0.15245129,37.57703432000002,0.0,0.646725949878729,1.0,0.6700749229058545,0.6225337332833639,0.195250670824622,72.63074638102952,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80020382717318,20.250496871085343,0.08883082,0.1798278,0.16779557,-0.14099936,37.57703432000002,0.0,0.646725949878729,1.0,0.6655683575429162,0.6439558515070873,0.17780536515131584,72.60291602608963,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80110214245731,20.24887990357393,0.1450285,0.21340002,0.1780276,-0.19261216,37.46253065000002,0.0,0.5925626515763853,1.0,0.6843399587180091,0.6951349447192582,0.2564297605724557,72.55762598097883,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80020382717318,20.25067653414217,0.11860462,0.093521796,0.12886144,-0.21311475,37.65564878000001,0.0,0.6839126919967521,1.0,0.594140111099227,0.5123868631147197,0.28766239556450235,72.42997501318318,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80020382717318,20.25058670261376,0.09206753,0.1504337,0.1635347,-0.16558993,37.57703432000002,0.0,0.646725949878729,1.0,0.6577513991975128,0.5991460836755921,0.21526542737059506,72.41216459478643,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80047332175842,20.250047713443283,0.16287452,0.031156125,0.08582879,-0.22992617,37.78211552000002,0.0,0.7437348423605415,1.0,0.5151927523339221,0.417313660051336,0.3132720841237524,72.34579399757597,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80047332175842,20.24995788191487,0.113211885,0.049606316,0.10339025,-0.17928678,37.78211552000002,0.0,0.7437348423605415,1.0,0.5474108677198571,0.4454400110931009,0.23613053351527313,72.33891373269785,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.250496871085343,0.124539405,0.10446008,0.12784716,-0.18111454,37.65735779000002,0.0,0.6847210994341068,1.0,0.5922793210468256,0.5290617048861963,0.23891485300530169,72.10558837764057,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80146146857095,20.24896973510234,0.09083117,0.19097555,0.1496279,-0.08803415,37.61463254,0.0,0.6645109135003875,1.0,0.6322380940936594,0.6609500132383037,0.0971207749991887,71.99960669879144,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80065298481524,20.249149398159165,0.21269843,0.089753754,0.11735973,-0.26107293,37.59583343000003,0.0,0.6556184316895667,1.0,0.5730391650551304,0.5066426801936804,0.36071952302122245,71.93776245866299,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.250407039556933,0.096412,0.11382914,0.123827845,-0.1535696,37.65735779000002,0.0,0.6847210994341068,1.0,0.584905517590711,0.5433443467564814,0.1969542491548697,71.71820170599737,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80038349023,20.250137544971697,0.0653288,0.048073217,0.1105861,-0.14659928,37.758189380000005,0.0,0.7324171382376566,1.0,0.560612317120982,0.4431028818646946,0.18633600724798083,71.67608779507117,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80065298481524,20.24923922968757,0.13808176,0.10712122,0.12068966,-0.21995592,37.59583343000003,0.0,0.6556184316895667,1.0,0.5791482282518742,0.5331184736107738,0.29808389672745494,71.6678000778474,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80083264787207,20.24923922968757,0.06329803,0.12847917,0.14879265,-0.13646923,37.59583343000003,0.0,0.6556184316895667,1.0,0.6307057510608988,0.5656775511418662,0.17090438840854716,71.49495861210463,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80146146857095,20.24923922968757,0.08485857,0.019253923,0.06766396,-0.14385965,37.86072998000003,0.0,0.7809215844785746,1.0,0.4818676991261654,0.3991693757118408,0.18216258994786105,71.46898267784672,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80011399564478,20.250407039556933,0.06884906,0.10933101,0.15322472,-0.15626758,37.57703432000002,0.0,0.646725949878729,1.0,0.6388367915699761,0.5364871828706715,0.20106421889800175,71.35984438759823,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80164113162778,20.248700240517103,0.10319477,0.14654422,0.15895319,-0.15205194,37.51892798000006,0.0,0.6192400970089017,1.0,0.6493461972483687,0.5932167748760289,0.1946423207193877,71.19598682494676,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80011399564478,20.25067653414217,0.1611934,0.021168815,0.08805103,-0.2552204,37.65564878000001,0.0,0.6839126919967521,1.0,0.519269656232302,0.40208852839698467,0.35180406730221314,70.84535156037906,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80164113162778,20.248610408988693,0.08741067,0.13981304,0.15313132,-0.14335257,37.51892798000006,0.0,0.6192400970089017,1.0,0.6386654406699342,0.5829554430770623,0.18139012927085552,70.80064024379524,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80083264787207,20.249149398159165,0.03991863,0.10679186,0.13925028,-0.11626639,37.59583343000003,0.0,0.6556184316895667,1.0,0.6131993946579981,0.5326163815197427,0.14012837779121923,70.59399146366658,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80173096315619,20.24896973510234,0.120042905,0.13242008,0.15961257,-0.20114945,37.43347748000002,0.0,0.5788197251414633,1.0,0.6505558905724533,0.5716852622861032,0.26943504733823753,70.53413320907411,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80074281634366,20.249059566630752,0.17129388,0.07679604,0.0987282,-0.2152174,37.59583343000003,0.0,0.6556184316895667,1.0,0.5388579077247885,0.48688932302448956,0.29086546893064913,70.52896948611021,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80056315328683,20.25058670261376,0.10694925,0.06455644,0.09391435,-0.17345874,37.65735779000002,0.0,0.6847210994341068,1.0,0.5300264566523502,0.46823069308343446,0.22725238465510234,70.44686061019382,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80119197398571,20.248251082875043,0.19988985,0.22455518,0.19936283,-0.24336663,37.20447014000001,0.0,0.47049312853676917,1.0,0.7234814026483805,0.7121404026078544,0.33374661838041,70.42588510571144,High,Mist Sprayer,High heat exposure walking path: Install mist sprayers for pedestrian cooling.
85.80020382717318,20.250227376500103,0.28724948,0.041522488,0.07895518,-0.30506477,37.55823521000002,0.0,0.6378334680678981,1.0,0.5025824818838619,0.43311663817575563,0.4277345236308293,70.28225288836072,High,Tree Planting,High priority for tree planting or additional vegetation.
85.80173096315619,20.24887990357393,0.090668775,0.19303736,0.16412447,-0.11573826,37.43347748000002,0.0,0.5788197251414633,1.0,0.6588333865670801,0.6640931347291014,0.13932385058181063,70.28126240585921,High,Tree Planting,High priority for tree planting or additional vegetation.
